Bigeye Mahi BlueShark Skipjack Yellowfin Albacore StripedMarlin Wahoo BigeyeThresherShark Swordfish BlueMarlin ShortfinMakoShark Lancetfish Opah
2005 13.74 22.59 9.609 17.05 18.23 12.56 19.59 23.36 12.56 8.54 19.59 19.59 8.54 14.05
2006 13.8052916666667 22.4922083333333 9.6403625 17.1220416666667 18.2854166666667 12.6111666666667 19.603 23.2702083333333 12.6111666666667 8.56609166666667 19.603 19.603 8.56609166666667 14.1453333333333
2007 13.6677916666667 22.466375 9.5636125 16.9712083333333 18.1445833333333 12.4936666666667 19.4963333333333 23.3002083333333 12.4936666666667 8.502425 19.4963333333333 19.4963333333333 8.502425 13.9753333333333
2008 13.8052916666667 22.7997083333333 9.63727916666667 17.180375 18.3770833333333 12.6086666666667 19.7521666666667 23.566875 12.6086666666667 8.56359166666667 19.7521666666667 19.7521666666667 8.56359166666667 14.1303333333333
2009 13.743625 22.4155416666667 9.6018625 17.055375 18.1979166666667 12.5561666666667 19.4955 23.2410416666667 12.5561666666667 8.534425 19.4955 19.4955 8.534425 14.0861666666667
2010 13.736125 22.5905416666667 9.6066125 17.0220416666667 18.15875 12.5553333333333 19.4688333333333 23.421875 12.5553333333333 8.53884166666667 19.4688333333333 19.4688333333333 8.53884166666667 14.0378333333333
2011 13.5794583333333 22.3622083333333 9.51327916666667 16.8237083333333 17.96875 12.4161666666667 19.2971666666667 23.401875 12.4161666666667 8.46100833333333 19.2971666666667 19.2971666666667 8.46100833333333 13.8528333333333
2012 13.616125 22.5022083333333 9.54394583333333 16.8895416666667 18.0445833333333 12.452 19.388 23.2977083333333 12.452 8.48850833333333 19.388 19.388 8.48850833333333 13.9003333333333
2013 13.7119583333333 22.9647083333333 9.59277916666667 17.0337083333333 18.2179166666667 12.5336666666667 19.6221666666667 23.729375 12.5336666666667 8.528425 19.6221666666667 19.6221666666667 8.528425 13.9678333333333
2014 13.6694583333333 23.013875 9.5583625 16.9945416666667 18.20875 12.4895 19.6496666666667 23.8177083333333 12.4895 8.49909166666666 19.6496666666667 19.6496666666667 8.49909166666666 13.9045
2015 13.7869583333333 23.223875 9.62069583333333 17.1712083333333 18.3954166666667 12.5878333333333 19.8346666666667 24.044375 12.5878333333333 8.55134166666667 19.8346666666667 19.8346666666667 8.55134166666667 14.0386666666667
2016 13.901125 22.9622083333333 9.69377916666667 17.280375 18.4754166666667 12.6936666666667 19.838 23.6660416666667 12.6936666666667 8.613175 19.838 19.838 8.613175 14.227
2017 13.771125 22.7805416666667 9.6031125 17.127875 18.32125 12.5745 19.6846666666667 23.596875 12.5745 8.535675 19.6846666666667 19.6846666666667 8.535675 14.0745
2018 13.901125 23.0622083333333 9.67827916666667 17.340375 18.57375 12.6853333333333 19.9896666666667 23.7660416666667 12.6853333333333 8.597675 19.9896666666667 19.9896666666667 8.597675 14.2278333333333
2019 14.0369583333333 22.9872083333333 9.74602916666667 17.532875 18.7545833333333 12.7986666666667 20.1313333333333 23.6885416666667 12.7986666666667 8.653675 20.1313333333333 20.1313333333333 8.653675 14.437
2020 14.0252916666667 22.8372083333333 9.74927916666667 17.4645416666667 18.6529166666667 12.7936666666667 19.988 23.6010416666667 12.7936666666667 8.65634166666667 19.988 19.988 8.65634166666667 14.4161666666667
2021 13.9002916666667 22.6955416666667 9.68794583333333 17.2670416666667 18.44625 12.6903333333333 19.7905 23.4910416666667 12.6903333333333 8.60675833333333 19.7905 19.7905 8.60675833333333 14.2553333333333
2022 14.0794583333333 22.878875 9.80869583333333 17.455375 18.62375 12.8553333333333 19.9613333333333 23.5335416666667 12.8553333333333 8.70975833333333 19.9613333333333 19.9613333333333 8.70975833333333 14.4595
2023 14.0694583333333 22.911375 9.8026125 17.4012083333333 18.5695833333333 12.8495 19.9338333333333 23.5535416666667 12.8495 8.70359166666667 19.9338333333333 19.9338333333333 8.70359166666667 14.4245
2024 13.9152916666667 22.9572083333333 9.7083625 17.205375 18.40125 12.7178333333333 19.8313333333333 23.7327083333333 12.7178333333333 8.624175 19.8313333333333 19.8313333333333 8.624175 14.1953333333333
2025 13.981125 22.858875 9.75852916666667 17.302875 18.5120833333333 12.7795 19.9213333333333 23.606875 12.7795 8.666925 19.9213333333333 19.9213333333333 8.666925 14.302
2026 13.7627916666667 22.7272083333333 9.63527916666667 17.010375 18.2170833333333 12.5936666666667 19.6371666666667 23.5202083333333 12.5936666666667 8.56300833333333 19.6371666666667 19.6371666666667 8.56300833333333 14.0145
2027 13.8377916666667 23.3330416666667 9.6703625 17.1912083333333 18.4454166666667 12.6495 19.9305 24.2377083333333 12.6495 8.59259166666667 19.9305 19.9305 8.59259166666667 14.0461666666667
2028 13.9902916666667 23.2872083333333 9.76869583333333 17.3570416666667 18.57375 12.7861666666667 19.978 24.1435416666667 12.7861666666667 8.676675 19.978 19.978 8.676675 14.2578333333333
2029 13.9169583333333 22.8655416666667 9.72269583333333 17.2262083333333 18.40375 12.7245 19.758 23.7860416666667 12.7245 8.637675 19.758 19.758 8.637675 14.2036666666667
2030 13.9377916666667 22.9355416666667 9.7363625 17.2645416666667 18.4620833333333 12.7428333333333 19.8555 23.744375 12.7428333333333 8.64834166666667 19.8555 19.8555 8.64834166666667 14.232
2031 13.9944583333333 23.441375 9.75627916666667 17.397875 18.65625 12.7845 20.148 24.1810416666667 12.7845 8.66384166666667 20.148 20.148 8.66384166666667 14.2561666666667
