1 0.2
2 0.2
3 0.202127659574468
4 0.204255319148936
5 0.206382978723404
6 0.208510638297872
7 0.21063829787234
8 0.212765957446808
9 0.214893617021277
10 0.217021276595744
11 0.219148936170212
12 0.221276595744681
13 0.223404255319148
14 0.225531914893617
15 0.227659574468085
16 0.229787234042553
17 0.231914893617021
18 0.23404255319149
19 0.236170212765957
20 0.238297872340425
21 0.240425531914894
22 0.242553191489361
23 0.24468085106383
24 0.246808510638298
25 0.248936170212766
26 0.251063829787234
27 0.253191489361702
28 0.25531914893617
29 0.257446808510638
30 0.259574468085106
31 0.261702127659574
32 0.263829787234043
33 0.26595744680851
34 0.268085106382979
35 0.270212765957447
36 0.272340425531914
37 0.274468085106383
38 0.276595744680851
39 0.278723404255319
40 0.280851063829787
41 0.282978723404256
42 0.285106382978723
43 0.287234042553192
44 0.28936170212766
45 0.291489361702127
46 0.293617021276596
47 0.295744680851064
48 0.297872340425532
49 0.3
50 0.302127659574468
51 0.304255319148936
52 0.306382978723405
53 0.308510638297872
54 0.31063829787234
55 0.312765957446809
56 0.314893617021276
57 0.317021276595745
58 0.319148936170213
59 0.321276595744681
60 0.323404255319149
61 0.325531914893617
62 0.327659574468085
63 0.329787234042553
64 0.331914893617022
65 0.334042553191489
66 0.336170212765958
67 0.338297872340426
68 0.340425531914894
69 0.342553191489362
70 0.34468085106383
71 0.346808510638298
72 0.348936170212766
73 0.351063829787234
74 0.353191489361702
75 0.355319148936171
76 0.357446808510638
77 0.359574468085107
78 0.361702127659575
79 0.363829787234042
80 0.365957446808511
81 0.368085106382979
82 0.370212765957447
83 0.372340425531915
84 0.374468085106384
85 0.376595744680851
86 0.378723404255319
87 0.380851063829788
88 0.382978723404255
89 0.385106382978724
90 0.387234042553191
91 0.38936170212766
92 0.391489361702128
93 0.393617021276596
94 0.395744680851064
95 0.397872340425532
96 0.4
