Bigeye Mahi BlueShark Skipjack Yellowfin Albacore StripedMarlin Wahoo BigeyeThresherShark Swordfish BlueMarlin ShortfinMakoShark Lancetfish Opah
2005 13.74 22.59 9.609 17.05 18.23 12.56 19.59 23.36 12.56 8.54 19.59 19.59 8.54 14.05
2006 13.8505416666667 22.4829166666667 9.68145833333333 17.120375 18.269125 12.6655 19.594625 23.2078333333333 12.6655 8.5999875 19.594625 19.594625 8.5999875 14.188625
2007 13.7680416666667 22.49125 9.615625 17.0670416666667 18.2449583333333 12.5821666666667 19.5937916666667 23.2678333333333 12.5821666666667 8.5434875 19.5937916666667 19.5937916666667 8.5434875 14.093625
2008 13.8047083333333 22.5220833333333 9.65479166666667 17.0937083333333 18.2699583333333 12.6246666666667 19.6137916666667 23.2178333333333 12.6246666666667 8.57715416666666 19.6137916666667 19.6137916666667 8.57715416666666 14.1319583333333
2009 13.846375 22.4770833333333 9.68729166666667 17.137875 18.3032916666667 12.6646666666667 19.6287916666667 23.2095 12.6646666666667 8.60365416666667 19.6287916666667 19.6287916666667 8.60365416666667 14.1827916666667
2010 13.8522083333333 22.6554166666667 9.68395833333333 17.1670416666667 18.339125 12.6663333333333 19.684625 23.4595 12.6663333333333 8.60082083333333 19.684625 19.684625 8.60082083333333 14.1702916666667
2011 13.8797083333333 22.77125 9.70979166666667 17.177875 18.3474583333333 12.6946666666667 19.6987916666667 23.6028333333333 12.6946666666667 8.62357083333333 19.6987916666667 19.6987916666667 8.62357083333333 14.1752916666667
2012 13.8530416666667 22.78375 9.698125 17.1295416666667 18.2982916666667 12.673 19.662125 23.5261666666667 12.673 8.6144875 19.662125 19.662125 8.6144875 14.1394583333333
2013 13.811375 22.64875 9.66645833333333 17.0612083333333 18.221625 12.6355 19.572125 23.4928333333333 12.6355 8.58890416666667 19.572125 19.572125 8.58890416666667 14.093625
2014 13.8755416666667 22.74875 9.698125 17.1712083333333 18.3532916666667 12.6905 19.7229583333333 23.5095 12.6905 8.61207083333333 19.7229583333333 19.7229583333333 8.61207083333333 14.1769583333333
2015 13.863875 22.7220833333333 9.69645833333333 17.1670416666667 18.3532916666667 12.6813333333333 19.7212916666667 23.5111666666667 12.6813333333333 8.61132083333333 19.7212916666667 19.7212916666667 8.61132083333333 14.168625
2016 13.853875 22.80125 9.68979166666667 17.175375 18.366625 12.6688333333333 19.7487916666667 23.542 12.6688333333333 8.60607083333333 19.7487916666667 19.7487916666667 8.60607083333333 14.153625
2017 13.8155416666667 22.7279166666667 9.67145833333333 17.1120416666667 18.3049583333333 12.6396666666667 19.687125 23.5486666666667 12.6396666666667 8.5932375 19.687125 19.687125 8.5932375 14.1027916666667
2018 13.756375 22.31625 9.67979166666667 16.9620416666667 18.109125 12.6071666666667 19.4137916666667 23.1086666666667 12.6071666666667 8.60190416666667 19.4137916666667 19.4137916666667 8.60190416666667 14.0469583333333
2019 13.7722083333333 22.5829166666667 9.67395833333333 17.0520416666667 18.2357916666667 12.6121666666667 19.5954583333333 23.3761666666667 12.6121666666667 8.59415416666666 19.5954583333333 19.5954583333333 8.59415416666666 14.053625
2020 13.8672083333333 22.9470833333333 9.72645833333333 17.1987083333333 18.4082916666667 12.6955 19.8079583333333 23.6611666666667 12.6955 8.6382375 19.8079583333333 19.8079583333333 8.6382375 14.1452916666667
2021 13.8580416666667 22.5320833333333 9.735625 17.1062083333333 18.264125 12.6955 19.594625 23.3228333333333 12.6955 8.64757083333333 19.594625 19.594625 8.64757083333333 14.1627916666667
2022 13.831375 22.66625 9.70645833333333 17.1187083333333 18.2974583333333 12.663 19.6562916666667 23.582 12.663 8.62165416666667 19.6562916666667 19.6562916666667 8.62165416666667 14.116125
2023 13.8205416666667 22.86875 9.690625 17.1537083333333 18.359125 12.6455 19.7562916666667 23.6145 12.6455 8.6089875 19.7562916666667 19.7562916666667 8.6089875 14.103625
2024 13.893875 22.6954166666667 9.753125 17.1787083333333 18.3482916666667 12.7213333333333 19.6929583333333 23.5928333333333 12.7213333333333 8.6609875 19.6929583333333 19.6929583333333 8.6609875 14.1902916666667
2025 13.8755416666667 22.7779166666667 9.730625 17.1737083333333 18.349125 12.6996666666667 19.7112916666667 23.6295 12.6996666666667 8.6414875 19.7112916666667 19.7112916666667 8.6414875 14.163625
2026 13.9322083333333 22.98875 9.770625 17.232875 18.4157916666667 12.7521666666667 19.802125 23.8286666666667 12.7521666666667 8.6767375 19.802125 19.802125 8.6767375 14.203625
2027 13.9705416666667 22.60875 9.81229166666667 17.2012083333333 18.344125 12.8005 19.6662916666667 23.4486666666667 12.8005 8.7117375 19.6662916666667 19.6662916666667 8.7117375 14.2769583333333
2028 13.906375 22.8204166666667 9.740625 17.220375 18.4132916666667 12.723 19.7862916666667 23.662 12.723 8.6482375 19.7862916666667 19.7862916666667 8.6482375 14.1977916666667
2029 13.956375 23.09875 9.75729166666667 17.3562083333333 18.5899583333333 12.7588333333333 20.009625 23.8545 12.7588333333333 8.66215416666667 20.009625 20.009625 8.66215416666667 14.256125
2030 14.0330416666667 23.2295833333333 9.805625 17.4295416666667 18.6524583333333 12.8296666666667 20.0704583333333 24.0745 12.8296666666667 8.70365416666666 20.0704583333333 20.0704583333333 8.70365416666666 14.3269583333333
2031 14.0522083333333 22.9429166666667 9.83145833333333 17.3862083333333 18.574125 12.853 19.939625 23.7453333333333 12.853 8.7247375 19.939625 19.939625 8.7247375 14.3677916666667
