Bigeye Mahi BlueShark Skipjack Yellowfin Albacore StripedMarlin Wahoo BigeyeThresherShark Swordfish BlueMarlin ShortfinMakoShark Lancetfish Opah
2005 13.74 22.59 9.609 17.05 18.23 12.56 19.59 23.36 12.56 8.54 19.59 19.59 8.54 14.05
2006 13.898375 22.9371666666667 9.69960833333333 17.2992083333333 18.5227083333333 12.697625 19.9347083333333 23.7055833333333 12.697625 8.61561666666667 19.9347083333333 19.9347083333333 8.61561666666667 14.2225833333333
2007 13.8992083333333 23.0096666666667 9.697025 17.290875 18.5102083333333 12.697625 19.921375 23.70975 12.697625 8.61261666666667 19.921375 19.921375 8.61261666666667 14.2159166666667
2008 13.8417083333333 22.9821666666667 9.66544166666667 17.2025416666667 18.4052083333333 12.647625 19.796375 23.81225 12.647625 8.58628333333333 19.796375 19.796375 8.58628333333333 14.1284166666667
2009 13.9192083333333 22.8021666666667 9.718525 17.2717083333333 18.456875 12.7192916666667 19.8072083333333 23.5755833333333 12.7192916666667 8.63203333333333 19.8072083333333 19.8072083333333 8.63203333333333 14.25425
2010 13.753375 22.5346666666667 9.61744166666667 17.048375 18.2135416666667 12.575125 19.5480416666667 23.38225 12.575125 8.54553333333333 19.5480416666667 19.5480416666667 8.54553333333333 14.06925
2011 13.7617083333333 22.7488333333333 9.61010833333333 17.103375 18.3002083333333 12.5734583333333 19.686375 23.60475 12.5734583333333 8.53786666666667 19.686375 19.686375 8.53786666666667 14.05925
2012 13.8050416666667 22.9621666666667 9.63644166666667 17.1742083333333 18.384375 12.610125 19.7980416666667 23.7289166666667 12.610125 8.56145 19.7980416666667 19.7980416666667 8.56145 14.09425
2013 13.9000416666667 23.1288333333333 9.69469166666667 17.3017083333333 18.521875 12.6934583333333 19.9347083333333 23.8880833333333 12.6934583333333 8.61153333333333 19.9347083333333 19.9347083333333 8.61153333333333 14.1984166666667
2014 13.9992083333333 23.103 9.76185833333333 17.415875 18.6335416666667 12.7859583333333 20.033875 23.91225 12.7859583333333 8.66903333333333 20.033875 20.033875 8.66903333333333 14.3259166666667
2015 13.8875416666667 23.013 9.69294166666667 17.2600416666667 18.4727083333333 12.687625 19.8797083333333 23.9139166666667 12.687625 8.60953333333333 19.8797083333333 19.8797083333333 8.60953333333333 14.1775833333333
2016 13.9417083333333 23.2121666666667 9.72394166666667 17.340875 18.5610416666667 12.7359583333333 19.978875 24.1155833333333 12.7359583333333 8.63461666666667 19.978875 19.978875 8.63461666666667 14.2250833333333
2017 14.0300416666667 23.288 9.77235833333333 17.4525416666667 18.666875 12.8117916666667 20.0730416666667 24.0655833333333 12.8117916666667 8.6747 20.0730416666667 20.0730416666667 8.6747 14.33675
2018 14.058375 23.1855 9.79869166666667 17.4467083333333 18.6435416666667 12.8459583333333 20.021375 23.93975 12.8459583333333 8.69795 20.021375 20.021375 8.69795 14.3809166666667
2019 14.0125416666667 22.9063333333333 9.77419166666667 17.3492083333333 18.5252083333333 12.8084583333333 19.8772083333333 23.6964166666667 12.8084583333333 8.67611666666667 19.8772083333333 19.8772083333333 8.67611666666667 14.34675
2020 13.9192083333333 23.0155 9.711775 17.2550416666667 18.441875 12.725125 19.833875 23.8930833333333 12.725125 8.62128333333333 19.833875 19.833875 8.62128333333333 14.20925
2021 13.960875 23.2955 9.72994166666667 17.3500416666667 18.5735416666667 12.755125 20.018875 24.1214166666667 12.755125 8.63686666666667 20.018875 20.018875 8.63686666666667 14.2384166666667
2022 13.9875416666667 23.3571666666667 9.74994166666667 17.3775416666667 18.6002083333333 12.7784583333333 20.0422083333333 24.1589166666667 12.7784583333333 8.65511666666667 20.0422083333333 20.0422083333333 8.65511666666667 14.26425
2023 14.0400416666667 23.2446666666667 9.78669166666667 17.445875 18.671875 12.827625 20.1055416666667 24.10225 12.827625 8.6867 20.1055416666667 20.1055416666667 8.6867 14.34425
2024 14.025875 23.3213333333333 9.776025 17.4392083333333 18.674375 12.815125 20.1197083333333 24.11725 12.815125 8.67736666666667 20.1197083333333 20.1197083333333 8.67736666666667 14.32425
2025 14.110875 23.4238333333333 9.821275 17.5642083333333 18.804375 12.8867916666667 20.2480416666667 24.1780833333333 12.8867916666667 8.71453333333333 20.2480416666667 20.2480416666667 8.71453333333333 14.4309166666667
2026 14.1242083333333 23.2796666666667 9.83369166666667 17.5650416666667 18.789375 12.8992916666667 20.2005416666667 24.0464166666667 12.8992916666667 8.72586666666667 20.2005416666667 20.2005416666667 8.72586666666667 14.46175
2027 14.1367083333333 23.4055 9.84185833333333 17.5817083333333 18.8110416666667 12.912625 20.2397083333333 24.14975 12.912625 8.7327 20.2397083333333 20.2397083333333 8.7327 14.4584166666667
2028 14.028375 23.3038333333333 9.78044166666667 17.4217083333333 18.6410416666667 12.8184583333333 20.0705416666667 24.1164166666667 12.8184583333333 8.68136666666667 20.0705416666667 20.0705416666667 8.68136666666667 14.3159166666667
2029 14.1617083333333 23.5988333333333 9.854025 17.625875 18.8752083333333 12.932625 20.341375 24.3530833333333 12.932625 8.74203333333333 20.341375 20.341375 8.74203333333333 14.4659166666667
2030 14.1692083333333 23.4746666666667 9.86110833333333 17.6225416666667 18.8585416666667 12.940125 20.291375 24.1964166666667 12.940125 8.74778333333333 20.291375 20.291375 8.74778333333333 14.4975833333333
2031 14.1150416666667 23.4588333333333 9.833275 17.5267083333333 18.744375 12.8967916666667 20.1580416666667 24.4189166666667 12.8967916666667 8.7247 20.1580416666667 20.1580416666667 8.7247 14.3975833333333
