1 0.2
2 0.2
3 0.198936170212766
4 0.197872340425532
5 0.196808510638298
6 0.195744680851064
7 0.19468085106383
8 0.193617021276596
9 0.192553191489361
10 0.191489361702128
11 0.190425531914893
12 0.189361702127659
13 0.188297872340426
14 0.187234042553191
15 0.186170212765957
16 0.185106382978723
17 0.184042553191489
18 0.182978723404255
19 0.181914893617021
20 0.180851063829787
21 0.179787234042553
22 0.178723404255319
23 0.177659574468085
24 0.176595744680851
25 0.175531914893617
26 0.174468085106383
27 0.173404255319149
28 0.172340425531915
29 0.171276595744681
30 0.170212765957447
31 0.169148936170213
32 0.168085106382978
33 0.167021276595745
34 0.16595744680851
35 0.164893617021276
36 0.163829787234043
37 0.162765957446808
38 0.161702127659574
39 0.16063829787234
40 0.159574468085106
41 0.158510638297872
42 0.157446808510638
43 0.156382978723404
44 0.15531914893617
45 0.154255319148936
46 0.153191489361702
47 0.152127659574468
48 0.151063829787234
49 0.15
50 0.148936170212766
51 0.147872340425532
52 0.146808510638297
53 0.145744680851064
54 0.14468085106383
55 0.143617021276595
56 0.142553191489362
57 0.141489361702127
58 0.140425531914893
59 0.139361702127659
60 0.138297872340425
61 0.137234042553191
62 0.136170212765957
63 0.135106382978723
64 0.134042553191489
65 0.132978723404255
66 0.131914893617021
67 0.130851063829787
68 0.129787234042553
69 0.128723404255319
70 0.127659574468085
71 0.126595744680851
72 0.125531914893617
73 0.124468085106383
74 0.123404255319149
75 0.122340425531914
76 0.121276595744681
77 0.120212765957447
78 0.119148936170212
79 0.118085106382979
80 0.117021276595744
81 0.115957446808511
82 0.114893617021276
83 0.113829787234042
84 0.112765957446808
85 0.111702127659574
86 0.11063829787234
87 0.109574468085106
88 0.108510638297872
89 0.107446808510638
90 0.106382978723404
91 0.10531914893617
92 0.104255319148936
93 0.103191489361702
94 0.102127659574468
95 0.101063829787234
96 0.0999999999999996
